legacyPath,legacyStatus,auditClassification,cutoverDecision,targetPath,confidence,title,notes
/tag/nonini/,200,preserve_or_map,manual_review,/search?tag=nonini,low,Nonini | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/noumoucounda-cissoko/,200,preserve_or_map,manual_review,/search?tag=noumoucounda-cissoko,low,Noumoucounda Cissoko | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/noumoucounda-cissoko/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/nviiri-the-storyteller/,200,preserve_or_map,manual_review,/search?tag=nviiri-the-storyteller,low,Nviiri The Storyteller | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/nviiri-the-storyteller/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/nviiri/,200,preserve_or_map,manual_review,/search?tag=nviiri,low,Nviiri | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/nviiri/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/nyashinski/,200,preserve_or_map,manual_review,/search?tag=nyashinski,low,Nyashinski | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/nyashinski/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/nyawira-alison/,200,preserve_or_map,manual_review,/search?tag=nyawira-alison,low,Nyawira Alison | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/nyawira-alison/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/nyege-nyege-festival/,200,preserve_or_map,manual_review,/search?tag=nyege-nyege-festival,low,Nyege Nyege Festival | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/nyege-nyege-festival/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/nyrobi-book-fest/,200,preserve_or_map,manual_review,/search?tag=nyrobi-book-fest,low,NYrobi Book Fest | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/nyrobi-book-fest/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/ochungulo-family/,200,preserve_or_map,manual_review,/search?tag=ochungulo-family,low,Ochungulo Family | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/ochungulo-family/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/octopizzo/,200,preserve_or_map,manual_review,/search?tag=octopizzo,low,Octopizzo | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/octopizzo/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/odi-wa-muranga/,200,preserve_or_map,manual_review,/search?tag=odi-wa-muranga,low,Odi wa Muranga | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/odi-wa-muranga/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/ogopa-deejays/,200,preserve_or_map,manual_review,/search?tag=ogopa-deejays,low,Ogopa Deejays | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/ogopa-djs/,200,preserve_or_map,manual_review,/search?tag=ogopa-djs,low,Ogopa DJs | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/ogopa-djs/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/okello-max/,200,preserve_or_map,manual_review,/search?tag=okello-max,low,Okello Max | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/okello-max/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/okwiri-oduor/,200,preserve_or_map,manual_review,/search?tag=okwiri-oduor,low,Okwiri Oduor | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/okwiri-oduor/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/olorgesailie/,200,preserve_or_map,manual_review,/search?tag=olorgesailie,low,Olorgesailie | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/olorgesailie/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/omega-mighty/,200,preserve_or_map,manual_review,/search?tag=omega-mighty,low,Omega Mighty | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/omega-mighty/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/online-gossip/,200,preserve_or_map,manual_review,/search?tag=online-gossip,low,Online Gossip | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/online-gossip/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/osborne-macharia/,200,preserve_or_map,manual_review,/search?tag=osborne-macharia,low,Osborne Macharia | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/osborne-macharia/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/otile-brown/,200,preserve_or_map,manual_review,/search?tag=otile-brown,low,Otile Brown | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/otile-brown/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/ousmane-sembene/,200,preserve_or_map,manual_review,/search?tag=ousmane-sembene,low,Ousmane Sembene | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/ousmane-sembene/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/out-with-the-old/,200,preserve_or_map,manual_review,/search?tag=out-with-the-old,low,Out With the Old | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/out-with-the-old/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/overthinking/,200,preserve_or_map,manual_review,/search?tag=overthinking,low,Overthinking | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/overthinking/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/paa-born-to-fly/,200,preserve_or_map,manual_review,/search?tag=paa-born-to-fly,low,PAA - Born to Fly | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/paa-born-to-fly/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/papa-nyosto/,200,preserve_or_map,manual_review,/search?tag=papa-nyosto,low,Papa Nyosto | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/papa-nyosto/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/pasibo-maru/,200,preserve_or_map,manual_review,/search?tag=pasibo-maru,low,Pasibo Maru | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/pasibo-maru/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/patonee/,200,preserve_or_map,manual_review,/search?tag=patonee,low,Patonee | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/patonee/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/paul-onditi/,200,preserve_or_map,manual_review,/search?tag=paul-onditi,low,Paul Onditi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/paul-onditi/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/pawa254/,200,preserve_or_map,manual_review,/search?tag=pawa254,low,Pawa254 | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/pawa254/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/pepeta/,200,preserve_or_map,manual_review,/search?tag=pepeta,low,Pepeta | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/pepeta/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/peter-ngila-njeri/,200,preserve_or_map,manual_review,/search?tag=peter-ngila-njeri,low,Peter Ngila Njeri | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/peter-ngila-njeri/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/peterson-kamwathi/,200,preserve_or_map,manual_review,/search?tag=peterson-kamwathi,low,Peterson Kamwathi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/peterson-kamwathi/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/photoshop/,200,preserve_or_map,manual_review,/search?tag=photoshop,low,Photoshop | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/photoshop/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/phy/,200,preserve_or_map,manual_review,/search?tag=phy,low,PHY | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/phy/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/pino/,200,preserve_or_map,manual_review,/search?tag=pino,low,Pino | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/pino/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/plan-b/,200,preserve_or_map,manual_review,/search?tag=plan-b,low,Plan B | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/plan-b/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/plato/,200,preserve_or_map,manual_review,/search?tag=plato,low,Plato | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/plato/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/playlists/,200,preserve_or_map,manual_review,/search?tag=playlists,low,Playlists | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/playlists/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/poetry-slam-africa-festival/,200,preserve_or_map,manual_review,/search?tag=poetry-slam-africa-festival,low,Poetry Slam Africa Festival | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/poetry-slam-africa-festival/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/polaris-pauline/,200,preserve_or_map,manual_review,/search?tag=polaris-pauline,low,Polaris Pauline | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/polaris-pauline/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/polaris/,200,preserve_or_map,manual_review,/search?tag=polaris,low,Polaris | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/polaris/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/polio/,200,preserve_or_map,manual_review,/search?tag=polio,low,Polio | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/polio/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/politics/,200,preserve_or_map,manual_review,/search?tag=politics,low,Politics | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/politics/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/polycarp-otieno/,200,preserve_or_map,manual_review,/search?tag=polycarp-otieno,low,Polycarp Otieno | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/polycarp-otieno/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/prayer-for-the-departed/,200,preserve_or_map,manual_review,/search?tag=prayer-for-the-departed,low,Prayer For The Departed | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/prayer-for-the-departed/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/prezzo/,200,preserve_or_map,manual_review,/search?tag=prezzo,low,Prezzo | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/procreate/,200,preserve_or_map,manual_review,/search?tag=procreate,low,Procreate | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/procreate/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/productivity/,200,preserve_or_map,manual_review,/search?tag=productivity,low,Productivity | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/productivity/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/promoting-music/,200,preserve_or_map,manual_review,/search?tag=promoting-music,low,Promoting Music | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/promoting-music/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/propaganda/,200,preserve_or_map,manual_review,/search?tag=propaganda,low,Propaganda | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/propaganda/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/protest-movements/,200,preserve_or_map,manual_review,/search?tag=protest-movements,low,Protest Movements | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/protest-movements/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/q-family/,200,preserve_or_map,manual_review,/search?tag=q-family,low,Q Family | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/q-family/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/q-ta-c/,200,preserve_or_map,manual_review,/search?tag=q-ta-c,low,Q-ta-C | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/q-ta-c/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/queen-jane/,200,preserve_or_map,manual_review,/search?tag=queen-jane,low,Queen Jane | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/queen-jane/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/radio-254/,200,preserve_or_map,manual_review,/search?tag=radio-254,low,Radio 254 | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/radio-254/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/rahmu/,200,preserve_or_map,manual_review,/search?tag=rahmu,low,Rahmu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/rahmu/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/raila-amolo-odinga/,200,preserve_or_map,manual_review,/search?tag=raila-amolo-odinga,low,Raila Amolo Odinga | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/raila-amolo-odinga/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/ranzscooby/,200,preserve_or_map,manual_review,/search?tag=ranzscooby,low,RanzScooby | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/ranzscooby/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/rapdokta/,200,preserve_or_map,manual_review,/search?tag=rapdokta,low,Rapdokta | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/rapdokta/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/rb/,200,preserve_or_map,manual_review,/search?tag=rb,low,R&amp;B | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/rb/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/rejectfinancebill2024/,200,preserve_or_map,manual_review,/search?tag=rejectfinancebill2024,low,#RejectFinanceBill2024 | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/rejectfinancebill2024/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/rekles/,200,preserve_or_map,manual_review,/search?tag=rekles,low,Rekles | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/rekles/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/rema/,200,preserve_or_map,manual_review,/search?tag=rema,low,Rema | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/rema/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/remote-working/,200,preserve_or_map,manual_review,/search?tag=remote-working,low,Remote Working | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/remote-working/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/remy-ngamije/,200,preserve_or_map,manual_review,/search?tag=remy-ngamije,low,Remy Ngamije | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/remy-ngamije/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/rico-gang/,200,preserve_or_map,manual_review,/search?tag=rico-gang,low,Rico Gang | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/rico-gang/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/rpg-bazu/,200,preserve_or_map,manual_review,/search?tag=rpg-bazu,low,Rpg Bazu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/rpg-bazu/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/rush-arts-gallery/,200,preserve_or_map,manual_review,/search?tag=rush-arts-gallery,low,Rush Arts Gallery | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/rush-arts-gallery/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/ruto-must-go/,200,preserve_or_map,manual_review,/search?tag=ruto-must-go,low,Ruto Must Go | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/ruto-must-go/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/ruyonga/,200,preserve_or_map,manual_review,/search?tag=ruyonga,low,Ruyonga | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/ruyonga/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/rwanda/,200,preserve_or_map,manual_review,/search?tag=rwanda,low,Rwanda | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/rwanda/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/sabi-wu/,200,preserve_or_map,manual_review,/search?tag=sabi-wu,low,Sabi Wu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/sabi-wu/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/sailors-gang/,200,preserve_or_map,manual_review,/search?tag=sailors-gang,low,Sailors Gang | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/sailors-gang/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/saint-evo/,200,preserve_or_map,manual_review,/search?tag=saint-evo,low,Saint Evo | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/saint-evo/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/salem/,200,preserve_or_map,manual_review,/search?tag=salem,low,Salem | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/salem/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/samidoh/,200,preserve_or_map,manual_review,/search?tag=samidoh,low,Samidoh | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/samidoh/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/sanaipei-tande/,200,preserve_or_map,manual_review,/search?tag=sanaipei-tande,low,Sanaipei Tande | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/sanaipei-tande/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/santuri-east-africa/,200,preserve_or_map,manual_review,/search?tag=santuri-east-africa,low,Santuri East Africa | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/sarabi-band/,200,preserve_or_map,manual_review,/search?tag=sarabi-band,low,Sarabi Band | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/sarabi-band/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/sarah-hassan/,200,preserve_or_map,manual_review,/search?tag=sarah-hassan,low,Sarah Hassan | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/sarah-hassan/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/sarakasi-dome/,200,preserve_or_map,manual_review,/search?tag=sarakasi-dome,low,Sarakasi Dome | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/sarakasi-dome/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/sarakasi-za-siasa/,200,preserve_or_map,manual_review,/search?tag=sarakasi-za-siasa,low,Sarakasi za Siasa | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/sarakasi-za-siasa/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/sauti-sol/,200,preserve_or_map,manual_review,/search?tag=sauti-sol,low,Sauti Sol | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/sauti-sol/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/sauti-za-busara-festival/,200,preserve_or_map,manual_review,/search?tag=sauti-za-busara-festival,low,Sauti za Busara Festival | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/sauti-za-busara-festival/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/savara/,200,preserve_or_map,manual_review,/search?tag=savara,low,Savara | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/savara/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/savinnah/,200,preserve_or_map,manual_review,/search?tag=savinnah,low,Savinnah | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/savinnah/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/scar-mkadinali/,200,preserve_or_map,manual_review,/search?tag=scar-mkadinali,low,Scar Mkadinali | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/scar-mkadinali/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/serro/,200,preserve_or_map,manual_review,/search?tag=serro,low,SERRO | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/serro/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/seska/,200,preserve_or_map,manual_review,/search?tag=seska,low,Seska | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/seska/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/sewersydaa/,200,preserve_or_map,manual_review,/search?tag=sewersydaa,low,Sewersydaa | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/sewersydaa/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/shaevy-and-slice/,200,preserve_or_map,manual_review,/search?tag=shaevy-and-slice,low,Shaevy and Slice | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/shaevy-and-slice/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/shan/,200,preserve_or_map,manual_review,/search?tag=shan,low,Shan | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/shan/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
/tag/shanariha-evans/,200,preserve_or_map,manual_review,/search?tag=shanariha-evans,low,Shanariha Evans | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
/tag/shanariha-evans/feed/,200,asset_or_non_html,ignore_for_html_cutover,,high,,Not an HTML content route for React cutover.
